4.848484848484848619e-01 1.090624999999999928e-01 3.743301308671263816e-02 8.737999999999999545e+02 3.677444765050863396e+01
4.949494949494949725e-01 9.512499999999998734e-02 4.863271147077859180e-02 9.102999999999999545e+02 2.928668639501573523e+01
5.050505050505050830e-01 9.062500000000001110e-02 3.767355670759001129e-02 9.480000000000000000e+02 2.478709341572746894e+01
5.151515151515152491e-01 6.762499999999999067e-02 3.168669870781744974e-02 9.703999999999999773e+02 2.463818175109518904e+01
5.252525252525253041e-01 5.793750000000000983e-02 2.726683826097188110e-02 1.034000000000000000e+03 2.469007897921754235e+01
5.353535353535353591e-01 4.712500000000000022e-02 3.174138662692605611e-02 1.060500000000000000e+03 3.505923558778771110e+01
5.454545454545455252e-01 5.224999999999999784e-02 2.103791220630031947e-02 1.109500000000000000e+03 2.392383748481836037e+01
5.555555555555555802e-01 4.162500000000000921e-02 2.661091176566484848e-02 1.140299999999999955e+03 3.621753718849474524e+01
5.656565656565657463e-01 3.506250000000000339e-02 2.192485390487243502e-02 1.180599999999999909e+03 2.719632328091428164e+01
5.757575757575758013e-01 3.862500000000000655e-02 2.744568499782798487e-02 1.207900000000000091e+03 3.100628968451401235e+01
5.858585858585858563e-01 4.243750000000000300e-02 2.130681742424241076e-02 1.236500000000000000e+03 2.522597867278889083e+01
5.959595959595960224e-01 2.943749999999999839e-02 1.978586537783980775e-02 1.284500000000000000e+03 2.518630580295570098e+01
6.060606060606060774e-01 4.075000000000000150e-02 2.379403811882295841e-02 1.311700000000000045e+03 1.374445342674636983e+01
6.161616161616162435e-01 4.400000000000000439e-02 2.436890949550266430e-02 1.347599999999999909e+03 2.308765904114143552e+01
6.262626262626262985e-01 2.418750000000000067e-02 1.750569103891646064e-02 1.373000000000000000e+03 2.075090359478353008e+01
6.363636363636364646e-01 2.756250000000000019e-02 1.245915200766087479e-02 1.408200000000000045e+03 2.024746897762779341e+01
6.464646464646465196e-01 1.949999999999999997e-02 1.475529565952509239e-02 1.407700000000000045e+03 1.716129365753059943e+01
6.565656565656565746e-01 2.037500000000000075e-02 1.708023345859183487e-02 1.445400000000000091e+03 2.711530932886438450e+01
6.666666666666667407e-01 2.675000000000000294e-02 1.862625834675337919e-02 1.459799999999999955e+03 2.357032032026717872e+01
6.767676767676767957e-01 1.793750000000000205e-02 9.700797325477942060e-03 1.478099999999999909e+03 2.386189430870902228e+01
6.868686868686869618e-01 1.643750000000000072e-02 1.097778296150912249e-02 1.491900000000000091e+03 1.702321943699252316e+01
6.969696969696970168e-01 2.343750000000000000e-02 1.550642507962425067e-02 1.492400000000000091e+03 2.337177785278646880e+01
7.070707070707071829e-01 2.368749999999999675e-02 1.605398607044368833e-02 1.506700000000000045e+03 2.234524557931731437e+01
7.171717171717172379e-01 1.637500000000000067e-02 9.568013116629804984e-03 1.525200000000000045e+03 2.121697433660134280e+01
7.272727272727272929e-01 2.074999999999999761e-02 1.419947182116292582e-02 1.528000000000000000e+03 2.203633363334291317e+01
7.373737373737374590e-01 1.606250000000000039e-02 1.216600668872083214e-02 1.537599999999999909e+03 2.019504889818293947e+01
7.474747474747475140e-01 1.425000000000000225e-02 1.225000000000000047e-02 1.548599999999999909e+03 2.315253765788968821e+01
7.575757575757576801e-01 1.924999999999999628e-02 1.095017123153788768e-02 1.543900000000000091e+03 2.047901364812280178e+01
7.676767676767677351e-01 1.456250000000000079e-02 1.075490440450308990e-02 1.549900000000000091e+03 2.025314790347416860e+01
7.777777777777777901e-01 1.456250000000000079e-02 1.125190956015911271e-02 1.558700000000000045e+03 2.255016629650433302e+01
7.878787878787879562e-01 1.606250000000000039e-02 1.091354519622290443e-02 1.566400000000000091e+03 2.714848062046934984e+01
7.979797979797980112e-01 1.224999999999999874e-02 1.123332096933048717e-02 1.571400000000000091e+03 1.712425180847326800e+01
8.080808080808081773e-01 7.937500000000001846e-03 5.985333637317138966e-03 1.582400000000000091e+03 9.991996797437437294e+00
8.181818181818182323e-01 9.812500000000000042e-03 7.947827926546975619e-03 1.575599999999999909e+03 2.107700168430035248e+01
8.282828282828283983e-01 1.262500000000000080e-02 1.059849635561573369e-02 1.575500000000000000e+03 2.455096739438183562e+01
8.383838383838384534e-01 1.081249999999999920e-02 6.746237377234810643e-03 1.564700000000000045e+03 1.830054643992905383e+01
8.484848484848485084e-01 1.025000000000000043e-02 1.056675210270402801e-02 1.564099999999999909e+03 2.057644284126875078e+01
8.585858585858586745e-01 1.137500000000000143e-02 7.309026953021858196e-03 1.583500000000000000e+03 1.214701609449826947e+01
8.686868686868687295e-01 1.131249999999999964e-02 9.399758972973723536e-03 1.581900000000000091e+03 1.678660180024533943e+01
8.787878787878788955e-01 8.812500000000002623e-03 4.566778815532890855e-03 1.582200000000000045e+03 8.022468448052631373e+00
8.888888888888889506e-01 1.068750000000000255e-02 5.280787701659668196e-03 1.588900000000000091e+03 7.732399368889323554e+00
8.989898989898991166e-01 6.937500000000000958e-03 5.383351070662213689e-03 1.588900000000000091e+03 1.581739548724757682e+01
9.090909090909091717e-01 7.750000000000001679e-03 5.681659088681755010e-03 1.594900000000000091e+03 4.958830507286975831e+00
9.191919191919192267e-01 5.812499999999999958e-03 4.845664944050506566e-03 1.596299999999999955e+03 4.616275555033516831e+00
9.292929292929293927e-01 5.000000000000000104e-03 3.992179855667828473e-03 1.597000000000000000e+03 4.404543109109048338e+00
9.393939393939394478e-01 2.937500000000000007e-03 1.689813229324472034e-03 1.598500000000000000e+03 2.269361143582043550e+00
9.494949494949496138e-01 4.750000000000000749e-03 3.368048396326869982e-03 1.595900000000000091e+03 3.713488925525428641e+00
9.595959595959596689e-01 2.937500000000000007e-03 2.280179543369337605e-03 1.599099999999999909e+03 1.337908816025965342e+00
9.696969696969697239e-01 3.273809523809523888e-03 2.423722984702658505e-03 1.598857142857142890e+03 1.698338523821619761e+00
9.797979797979798899e-01 3.000000000000000062e-03 2.069118169655856203e-03 1.599200000000000045e+03 1.600000000000000089e+00
9.898989898989899450e-01 1.937500000000000420e-03 1.150747039970123056e-03 1.599799999999999955e+03 5.999999999999999778e-01
1.000000000000000000e+00 2.391304347826086855e-03 1.725489985476906865e-03 1.599478260869565247e+03 1.347124642159101660e+00
