0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010101010101010187e-02 9.999763313609466575e-01 2.635628100747955003e-04 2.400000000000000050e-02 2.672526894158412381e-01
2.020202020202020374e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.030303030303030387e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.040404040404040747e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.050505050505051108e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.060606060606060774e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.070707070707071829e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.080808080808081495e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.090909090909091161e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010101010101010222e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.111111111111111188e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.212121212121212155e-01 9.992827685135377003e-01 1.368507936388186101e-03 1.121212121212121104e+00 2.085412185949727881e+00
1.313131313131313260e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.414141414141414366e-01 9.997310381925766931e-01 1.384565645641077855e-03 2.727272727272727071e-01 1.267847789180122975e+00
1.515151515151515194e-01 9.994879380974055483e-01 1.119271482300074252e-03 8.461538461538461453e-01 1.854149352799069117e+00
1.616161616161616299e-01 9.994211474144584217e-01 1.173674272632798700e-03 9.130434782608695121e-01 1.862981329185090962e+00
1.717171717171717404e-01 9.984069185252616441e-01 1.753029890500895594e-03 2.589743589743589869e+00 2.770892189168927100e+00
1.818181818181818232e-01 9.976140484825347654e-01 3.225185197311665475e-03 3.419354838709677491e+00 4.117423196286154941e+00
1.919191919191919338e-01 9.969459820576445086e-01 2.759464076121583530e-03 4.483870967741935054e+00 3.481480661479236183e+00
2.020202020202020443e-01 9.969276285844331786e-01 3.331197352823047839e-03 4.115384615384614975e+00 3.945074076295097765e+00
2.121212121212121271e-01 9.927965011577050136e-01 4.168215010553026623e-03 9.130434782608695343e+00 5.144049731199245912e+00
2.222222222222222376e-01 9.908284023668638696e-01 7.594969025439897610e-03 1.180000000000000071e+01 7.941032678436727998e+00
2.323232323232323482e-01 9.808396731473653096e-01 2.504818446307889579e-02 1.709523809523809490e+01 1.097575146317580774e+01
2.424242424242424310e-01 9.733727810650888435e-01 3.530280765798591430e-02 2.195238095238095255e+01 1.676866746693904986e+01
2.525252525252525415e-01 9.631656804733725874e-01 3.088104116001664026e-02 3.475000000000000000e+01 1.357525322047437832e+01
2.626262626262626521e-01 9.357988165680473092e-01 5.173794098440828715e-02 4.775000000000000000e+01 1.714023045352658059e+01
2.727272727272727626e-01 9.144970414201184505e-01 1.018924774362155866e-01 5.389999999999999858e+01 2.566105999369472457e+01
2.828282828282828731e-01 9.279585798816569753e-01 4.475457194157968221e-02 5.389999999999999858e+01 1.955735155894069521e+01
2.929292929292929282e-01 8.940828402366862715e-01 5.137716865410649897e-02 7.290000000000000568e+01 2.029753679637014230e+01
3.030303030303030387e-01 8.452662721893491327e-01 1.090833658307069770e-01 8.975000000000000000e+01 3.421677220311699585e+01
3.131313131313131493e-01 7.823964497041420163e-01 1.041002933854908719e-01 1.290000000000000000e+02 2.999166550893764693e+01
3.232323232323232598e-01 7.704142011834320680e-01 8.195533287684358958e-02 1.357500000000000000e+02 3.194663519057992929e+01
3.333333333333333703e-01 7.252958579881656487e-01 9.033254681281824294e-02 1.655500000000000114e+02 3.206473920056110671e+01
3.434343434343434809e-01 6.794378698224852187e-01 1.242366665219958310e-01 1.764499999999999886e+02 3.400510991012968276e+01
3.535353535353535914e-01 5.463017751479289918e-01 1.219145835430420211e-01 2.268499999999999943e+02 3.093424477823888807e+01
3.636363636363636465e-01 4.640532544378698776e-01 1.713456500209447897e-01 2.607500000000000000e+02 3.374592567999876280e+01
3.737373737373737570e-01 5.173076923076922462e-01 1.149714762701159881e-01 2.505000000000000000e+02 3.099596747965773602e+01
3.838383838383838675e-01 4.291420118343195478e-01 1.052625759784268644e-01 2.868500000000000227e+02 3.025603245635488392e+01
3.939393939393939781e-01 4.284023668639053151e-01 8.824110192878036052e-02 3.014499999999999886e+02 2.391751450297459058e+01
4.040404040404040886e-01 3.707100591715976612e-01 9.054946278085593270e-02 3.195500000000000114e+02 2.792574976612087312e+01
4.141414141414141992e-01 2.899408284023668458e-01 1.179171324460333431e-01 3.607500000000000000e+02 3.172361108070769475e+01
4.242424242424242542e-01 2.328402366863905060e-01 1.233876794886714090e-01 3.821000000000000227e+02 1.781824907222929255e+01
4.343434343434343647e-01 2.403846153846153633e-01 1.208530993485151805e-01 3.961499999999999773e+02 2.624361827187706808e+01
4.444444444444444753e-01 2.180473372781064900e-01 9.967867917094738739e-02 4.171000000000000227e+02 2.122474970406011963e+01
4.545454545454545858e-01 1.775147928994082747e-01 8.595171033333698363e-02 4.409499999999999886e+02 1.693362040439078697e+01
4.646464646464646964e-01 1.560650887573964418e-01 7.033008625173685358e-02 4.597500000000000000e+02 3.104653764914857561e+01
4.747474747474748069e-01 1.366863905325443884e-01 7.834708333368521627e-02 4.765000000000000000e+02 2.520218244517724315e+01
4.848484848484848619e-01 1.294378698224852298e-01 6.896648970693239344e-02 4.923000000000000114e+02 1.980681700829287806e+01
4.949494949494949725e-01 1.139053254437869811e-01 4.405701956164328331e-02 5.162000000000000455e+02 1.674096771396444794e+01
5.050505050505050830e-01 1.103550295857988195e-01 6.733028426362346053e-02 5.317500000000000000e+02 2.557708935746989809e+01
5.151515151515152491e-01 8.979289940828402705e-02 6.095159255730627640e-02 5.432000000000000455e+02 2.629942965161031765e+01
5.252525252525253041e-01 9.186390532544379262e-02 5.432419150793495188e-02 5.683999999999999773e+02 1.914523439396864646e+01
5.353535353535353591e-01 6.538461538461537437e-02 4.668466559986043235e-02 5.831499999999999773e+02 1.992554892593928173e+01
5.454545454545455252e-01 6.715976331360946905e-02 3.639293781438657227e-02 5.911000000000000227e+02 1.728843544106869246e+01
5.555555555555555802e-01 4.763313609467456633e-02 2.480447682689133557e-02 6.121000000000000227e+02 1.309541904636884802e+01
5.656565656565657463e-01 4.171597633136094746e-02 3.511748327735891850e-02 6.184500000000000455e+02 1.331718814164611686e+01
5.757575757575758013e-01 5.192307692307692596e-02 3.160941816437930901e-02 6.222000000000000455e+02 1.150043477439005102e+01
5.858585858585858563e-01 4.437869822485207560e-02 3.623505536661505988e-02 6.368500000000000227e+02 1.356567359182727728e+01
5.959595959595960224e-01 4.245562130177514548e-02 2.468730603010064334e-02 6.417999999999999545e+02 1.233531515608741991e+01
6.060606060606060774e-01 3.713017751479290307e-02 2.660214137965182316e-02 6.460000000000000000e+02 1.088117640698835409e+01
6.161616161616162435e-01 4.245562130177513854e-02 3.229158136996377465e-02 6.522500000000000000e+02 1.088978879501342867e+01
6.262626262626262985e-01 3.136094674556212658e-02 2.571412732265179399e-02 6.571499999999999773e+02 6.358262341237580273e+00
6.363636363636364646e-01 3.387573964497041235e-02 2.330480340100446815e-02 6.622000000000000455e+02 5.473572873361603364e+00
6.464646464646465196e-01 3.727810650887573851e-02 2.909955457026461995e-02 6.627500000000000000e+02 5.620275793944634835e+00
6.565656565656565746e-01 2.677514792899408219e-02 2.530364252689070587e-02 6.673999999999999773e+02 5.295280917949490629e+00
6.666666666666667407e-01 3.298816568047336500e-02 1.707987422576063077e-02 6.695499999999999545e+02 3.106042498099470528e+00
6.767676767676767957e-01 2.041420118343195006e-02 1.505391033515804909e-02 6.711499999999999773e+02 2.920188350089767404e+00
6.868686868686869618e-01 2.041420118343195006e-02 1.053935688198631530e-02 6.717999999999999545e+02 3.091924966748061276e+00
6.969696969696970168e-01 1.627218934911242587e-02 1.468898412698983399e-02 6.730000000000000000e+02 2.097617696340303262e+00
7.070707070707071829e-01 2.352071005917159841e-02 1.311405342047023206e-02 6.724500000000000455e+02 2.635811070619440422e+00
7.171717171717172379e-01 1.893491124260354708e-02 1.263559556453409602e-02 6.732000000000000455e+02 1.833030277982336198e+00
7.272727272727272929e-01 1.701183431952662736e-02 1.168077162499981184e-02 6.739500000000000455e+02 2.155806113731010054e+00
7.373737373737374590e-01 1.760355029585798994e-02 1.347616085992987128e-02 6.736499999999999773e+02 1.981792118260641500e+00
7.474747474747475140e-01 1.168639053254437801e-02 8.128021815275830383e-03 6.740000000000000000e+02 1.581138830084189761e+00
7.575757575757576801e-01 1.745562130177514756e-02 1.399942978026151412e-02 6.742999999999999545e+02 1.763519208854839926e+00
7.676767676767677351e-01 1.035502958579881568e-02 7.513861005443960538e-03 6.742999999999999545e+02 1.228820572744450779e+00
7.777777777777777901e-01 9.911242603550293739e-03 8.117245513798195325e-03 6.752000000000000455e+02 1.029563014098699991e+00
7.878787878787879562e-01 1.405325443786982487e-02 9.535397851765279112e-03 6.749500000000000455e+02 1.071214264281427297e+00
7.979797979797980112e-01 8.727810650887573782e-03 6.968382078883951850e-03 6.752999999999999545e+02 1.144552314225959710e+00
8.080808080808081773e-01 1.316568047337278100e-02 8.287985105225704335e-03 6.747500000000000000e+02 1.444818327679988856e+00
8.181818181818182323e-01 1.079881656804733588e-02 8.170984899196140350e-03 6.751499999999999773e+02 1.275735082217307470e+00
8.282828282828283983e-01 7.692307692307691000e-03 6.019819511649646300e-03 6.755000000000000000e+02 8.062257748298550242e-01
8.383838383838384534e-01 7.185122569737954247e-03 6.163607453994746944e-03 6.752380952380951840e+02 9.712418121129113846e-01
